01:000108:0001 A00 BG-01-5530-12-0100 02 はな
02:001034:0001 E02 BG-01-5250-01-0102 02 かは
02:001034:0002 A00 BG-02-1513-01-0100 47 たつ
02:001034:0003 A00 BG-03-1200-02-0900 74 ぬ
02:001034:0004 A00 BG-08-0064-26-0100 64 ば
02:001034:0005 A00 BG-01-2000-02-0300 14 きみ
02:001034:0006 A00 BG-08-0061-02-0100 61 が
02:001034:0007 A00 BG-01-3102-02-0200 02 な
02:001034:0008 A00 BG-08-0061-10-0100 61 を
02:001034:0009 A00 BG-02-3020-13-0100 47 をしむ
02:001034:0010 A00 CH-29-0000-00-4000 11 いはせ
02:001034:0011 A00 BG-08-0061-07-0100 61 の
02:001034:0012 A00 BG-01-5270-03-0200 02 もり
02:001034:0013 A00 BG-08-0061-07-0100 61 の
02:001034:0014 A00 BG-02-3120-01-0100 47 いふ
02:001034:0015 A00 BG-09-0010-01-0200 74 じ
02:001034:0016 A00 BG-08-0061-04-0100 61 と
02:001034:0017 A00 BG-08-0065-05-0100 65 ぞ
02:001034:0018 A00 BG-02-3060-01-0101 47 おもふ
03:000138:0001 A00 BG-01-1624-04-0100 02 あき
03:000138:0002 A00 BG-08-0065-07-0100 65 は
03:000138:0003 A00 BG-02-1527-01-0102 47 く
03:000138:0004 A00 BG-03-1200-02-0900 74 ぬ
03:000138:0005 A00 CH-29-0000-00-1800 11 たつた
03:000138:0006 A00 BG-08-0061-07-0100 61 の
03:000138:0007 A00 BG-01-5240-05-0100 02 やま
03:000138:0008 A00 BG-08-0065-08-0100 65 も
03:000138:0009 A00 BG-02-1556-01-0202 47 みる
03:000138:0010 A00 BG-09-0010-03-0100 74 つ
03:000138:0011 A00 BG-08-0069-43-0100 69 しがな
03:000138:0012 A00 BG-02-5150-03-0700 47 しぐる
03:000138:0013 A00 BG-03-1200-02-0800 74 ず
03:000138:0014 A00 BG-01-1642-01-2700 02 さき
03:000138:0015 A00 BG-08-0061-05-0100 61 に
03:000138:0016 A00 BG-01-5020-01-0100 02 いろ
03:000138:0017 A00 BG-08-0065-14-0100 65 や
03:000138:0018 A00 BG-02-1500-01-0202 47 かはる
03:000138:0019 A00 BG-08-0061-04-0100 61 と
03:000219:0001 E00 CH-29-0000-00-1800 11 たつた
03:000219:0001 E01 BG-08-0071-01-0100 71 の
03:000219:0001 E02 BG-01-5250-01-0102 02 かは
03:000219:0002 C00 BG-01-5530-10-0300 02 もみじ
03:000219:0002 C01 BG-01-5530-09-0100 02 は
03:000219:0003 A00 BG-03-1200-02-0200 51 なし
03:000219:0004 A00 CH-29-0000-00-1300 11 かむなび
03:000219:0005 A00 BG-08-0061-07-0100 61 の
03:000219:0006 A00 CH-29-0000-00-1401 11 みむろ
03:000219:0007 A00 BG-08-0061-07-0100 61 の
03:000219:0008 A00 BG-01-5240-05-0100 02 やま
03:000219:0009 A00 BG-08-0061-05-0100 61 に
03:000219:0010 A00 BG-02-5150-03-0700 47 しぐる
03:000219:0011 A00 BG-02-1540-10-0100 47 ふる
03:000219:0012 A00 BG-09-0010-02-0400 74 らし
03:000389:0001 A00 CH-29-0000-00-1300 11 かむなび
03:000389:0002 A00 BG-08-0061-07-0100 61 の
03:000389:0003 A00 CH-29-0000-00-1400 11 みむろ
03:000389:0004 A00 BG-08-0061-07-0100 61 の
03:000389:0005 A00 BG-01-5260-09-0100 02 きし
03:000389:0006 A00 BG-08-0065-14-0100 65 や
03:000389:0007 A00 BG-02-5830-05-0201 47 くつ
03:000389:0008 A00 BG-09-0010-02-0103 74 らむ
03:000389:0009 A00 CH-29-0000-00-1800 11 たつた
03:000389:0010 A00 BG-08-0061-07-0100 61 の
03:000389:0011 A00 BG-01-5250-01-0102 02 かは
03:000389:0012 A00 BG-08-0061-07-0100 61 の
03:000389:0013 A00 BG-01-5130-03-0201 02 みづ
03:000389:0014 A00 BG-08-0061-07-0100 61 の
03:000389:0015 A00 BG-02-5060-05-0500 47 にごる
03:000389:0016 A00 BG-09-0010-03-0300 74 り
03:000560:0001 A00 BG-01-2419-03-0700 02 ぬすびと
03:000560:0002 A00 BG-08-0061-07-0100 61 の
03:000560:0003 A00 CH-29-0000-00-1800 11 たつた
03:000560:0004 A00 BG-08-0061-07-0100 61 の
03:000560:0005 A00 BG-01-5240-05-0100 02 やま
03:000560:0006 A00 BG-08-0061-05-0100 61 に
03:000560:0007 A00 BG-02-1530-06-0200 47 いる
03:000560:0008 A00 BG-03-1200-02-0900 74 ぬ
03:000560:0009 A00 BG-09-0010-04-0300 74 けり
03:000560:0010 A00 BG-03-1120-02-0100 51 おなじ
03:000560:0011 A00 BG-02-1130-08-0100 47 かざす
03:000560:0012 A00 BG-08-0061-07-0100 61 の
03:000560:0013 A00 BG-01-3102-02-0200 02 な
03:000560:0014 A00 BG-08-0061-05-0100 61 に
03:000560:0015 A00 BG-08-0065-14-0100 65 や
03:000560:0016 A00 BG-02-5020-04-0402 47 けがる
03:000560:0017 A00 BG-03-3012-03-2600 74 む
03:000561:0001 C00 BG-03-1200-02-0100 51 ない
03:000561:0001 C01 BG-01-3102-02-0100 28 めい
03:000561:0002 A00 BG-01-1990-06-0200 66 のみ
03:000561:0003 A00 CH-29-0000-00-1800 11 たつた
03:000561:0004 A00 BG-08-0061-07-0100 61 の
03:000561:0005 A00 BG-01-5240-05-0100 02 やま
03:000561:0006 A00 BG-08-0061-07-0100 61 の
03:000561:0007 A00 BG-01-5240-06-0700 02 ふもと
03:000561:0008 A00 BG-08-0061-05-0100 61 に
03:000561:0009 A00 BG-08-0065-07-0100 65 は
03:000561:0010 A00 BG-01-1623-05-0100 02 よ
03:000561:0011 A00 BG-08-0061-05-0100 61 に
03:000561:0012 A00 BG-08-0065-08-0100 65 も
03:000561:0013 A00 BG-01-5151-02-0100 02 あらし
03:000561:0014 A00 BG-08-0061-07-0100 61 の
03:000561:0015 A00 BG-01-5151-01-0100 02 かぜ
03:000561:0016 A00 BG-08-0065-08-0100 65 も
03:000561:0017 A00 BG-02-3394-07-0100 47 ふく
03:000561:0018 A00 BG-03-3012-03-2300 69 なむ
03:000699:0001 C00 BG-03-1200-02-0100 51 ない
03:000699:0001 C01 BG-01-3102-02-0100 28 めい
03:000699:0002 A00 BG-01-1990-06-0200 66 のみ
03:000699:0003 A00 CH-29-0000-00-1800 11 たつた
03:000699:0004 A00 BG-08-0061-07-0100 61 の
03:000699:0005 A00 BG-01-5240-05-0100 02 やま
03:000699:0006 A00 BG-08-0061-07-0100 61 の
03:000699:0007 C00 BG-01-5020-06-0100 02 あお
03:000699:0007 C01 BG-01-5520-15-0208 02 つづら
03:000699:0008 A00 BG-03-1620-02-0100 55 また
03:000699:0009 A00 BG-02-1527-01-0102 47 く
03:000699:0010 A00 BG-01-2000-06-0800 02 ひと
03:000699:0011 A00 BG-08-0065-08-0100 65 も
03:000699:0012 A00 BG-02-3090-02-0200 47 みゆ
03:000699:0013 A00 BG-03-1200-02-0800 74 ず
03:000699:0014 A00 BG-01-1700-04-0100 02 ところ
03:000699:0015 A00 BG-08-0061-05-0100 61 に
03:001129:0001 A00 BG-01-2520-01-0402 02 ふるさと
03:001129:0002 A00 BG-08-0061-05-0100 61 に
03:001129:0003 A00 BG-02-1527-04-0100 47 かへる
03:001129:0004 A00 BG-08-0061-04-0100 61 と
03:001129:0005 A00 BG-02-1556-01-0202 47 みる
03:001129:0006 A00 BG-08-0064-16-0100 64 て
03:001129:0007 A00 BG-08-0065-14-0100 65 や
03:001129:0008 E00 CH-29-0000-00-1800 11 たつた
03:001129:0008 E01 BG-01-2030-01-1001 02 ひめ
03:001129:0009 A00 BG-02-5020-01-1201 47 もみづ
03:001129:0010 A00 BG-08-0061-07-0100 61 の
03:001129:0011 A00 BG-01-4201-03-0100 02 にしき
03:001129:0012 A00 BG-01-5200-02-0100 02 そら
03:001129:0013 A00 BG-08-0061-05-0100 61 に
03:001129:0014 A00 BG-02-3330-03-0201 47 きす
03:001129:0015 A00 BG-09-0010-02-0103 74 らむ
04:000176:0001 C00 BG-01-5530-16-0700 02 う
04:000176:0001 C01 BG-08-0071-01-0100 71 の
04:000176:0001 C02 BG-01-5530-12-0100 02 はな
04:000176:0002 A00 BG-08-0061-07-0100 61 の
04:000176:0003 A00 BG-02-5810-10-0200 47 さく
04:000176:0004 A00 BG-09-0010-03-0300 74 り
04:000176:0005 C00 BG-01-4420-04-0100 02 かき
04:000176:0005 C01 BG-01-5530-04-0100 02 ね
04:000176:0006 A00 BG-08-0065-07-0100 65 は
04:000176:0007 C00 BG-01-5020-03-0400 02 しろ
04:000176:0007 C01 BG-01-5155-01-0100 02 なみ
04:000176:0008 A00 BG-08-0061-07-0100 61 の
04:000176:0009 A00 CH-29-0000-00-1800 11 たつた
04:000176:0010 A00 BG-08-0061-07-0100 61 の
04:000176:0011 A00 BG-01-5250-01-0102 02 かは
04:000176:0012 A00 BG-08-0061-07-0100 61 の
04:000176:0013 A00 BG-01-4720-05-0601 02 ゐせき
04:000176:0014 A00 BG-08-0061-04-0100 61 と
04:000176:0015 A00 BG-08-0065-05-0100 65 ぞ
04:000176:0016 A00 BG-02-1556-01-0202 47 みる
04:000220:0001 C00 BG-01-1624-03-0100 02 なつ
04:000220:0001 C01 BG-01-4220-02-0200 02 ごろも
04:000220:0002 A00 CH-29-0000-00-1800 11 たつた
04:000220:0003 C00 BG-01-5250-01-0103 02 かは
04:000220:0003 C01 BG-01-5240-15-0100 02 はら
04:000220:0004 A00 BG-08-0061-07-0100 61 の
04:000220:0005 A00 BG-01-5010-10-1700 02 やなぎかげ
04:000220:0006 A00 BG-02-5170-03-0100 47 すずむ
04:000220:0007 A00 BG-08-0061-05-0100 61 に
04:000220:0008 A00 BG-02-1527-01-0102 47 く
04:000220:0009 A00 BG-08-0064-15-0100 64 つつ
04:000220:0010 A00 BG-02-3050-04-0200 47 ならす
04:000220:0011 A00 BG-01-1610-01-0402 02 ころ
04:000220:0012 A00 BG-08-0069-11-0900 69 かな
04:000366:0001 A00 BG-01-5151-02-0100 02 あらし
04:000366:0002 A00 BG-02-3394-07-0100 47 ふく
04:000366:0003 A00 CH-29-0000-00-1401 11 みむろ
04:000366:0004 A00 BG-08-0061-07-0100 61 の
04:000366:0005 A00 BG-01-5240-05-0100 02 やま
04:000366:0006 A00 BG-08-0061-07-0100 61 の
04:000366:0007 C00 BG-01-5530-10-0300 17 もみじ
04:000366:0007 C01 BG-01-5530-09-0100 02 は
04:000366:0008 A00 BG-08-0065-07-0100 65 は
04:000366:0009 A00 CH-29-0000-00-1800 11 たつた
04:000366:0010 A00 BG-08-0061-07-0100 61 の
04:000366:0011 A00 BG-01-5250-01-0102 02 かは
04:000366:0012 A00 BG-08-0061-07-0100 61 の
04:000366:0013 A00 BG-01-4201-03-0100 02 にしき
04:000366:0014 A00 BG-09-0010-02-0700 74 なり
04:000366:0015 A00 BG-09-0010-04-0300 74 けり
05:000010:0001 A00 BG-01-1630-01-0100 02 とし
05:000010:0002 A00 BG-01-1613-01-0200 28 ごと
05:000010:0003 A00 BG-08-0061-05-0100 61 に
05:000010:0004 A00 BG-02-1500-01-0202 47 かはる
05:000010:0005 A00 BG-03-1200-02-0800 74 ず
05:000010:0006 A00 BG-01-1000-03-0201 02 もの
05:000010:0007 A00 BG-08-0065-07-0100 65 は
05:000010:0008 C00 BG-01-1624-02-0100 16 はる
05:000010:0008 C01 BG-01-5152-09-0100 02 かすみ
05:000010:0009 A00 CH-29-0000-00-1800 11 たつた
05:000010:0010 A00 BG-08-0061-07-0100 61 の
05:000010:0011 A00 BG-01-5240-05-0100 02 やま
05:000010:0012 A00 BG-08-0061-07-0100 61 の
05:000010:0013 A00 BG-01-5290-04-0100 02 けしき
05:000010:0014 A00 BG-09-0010-02-0700 74 なり
05:000010:0015 A00 BG-09-0010-04-0300 74 けり
05:000263:0001 C00 BG-01-5240-19-0100 02 たに
05:000263:0001 C01 BG-01-5250-01-0102 02 かは
05:000263:0002 A00 BG-08-0061-05-0100 61 に
05:000263:0003 A00 BG-02-1130-12-0500 47 しがらむ
05:000263:0004 A00 BG-02-1515-07-0205 47 かく
05:000263:0005 E00 CH-29-0000-00-1800 11 たつた
05:000263:0005 E01 BG-01-2030-01-1001 02 ひめ
05:000263:0006 A00 BG-01-5240-05-0901 02 みね
05:000263:0007 A00 BG-08-0061-07-0100 61 の
05:000263:0008 A00 BG-02-5020-01-1201 47 もみづ
05:000263:0009 A00 BG-08-0061-05-0100 61 に
05:000263:0010 A00 BG-01-5151-02-0100 02 あらし
05:000263:0011 A00 BG-02-3394-07-0100 47 ふく
05:000263:0012 A00 BG-09-0010-02-0700 74 なり
05:000279:0001 A00 BG-02-5020-01-1201 47 もみづ
05:000279:0002 A00 BG-02-1552-01-0100 47 ちる
05:000279:0003 A00 BG-01-5240-05-0100 02 やま
05:000279:0004 A00 BG-08-0065-07-0100 65 は
05:000279:0005 C00 BG-01-1624-04-0100 02 あき
05:000279:0005 C01 BG-01-5152-08-0100 02 きり
05:000279:0006 A00 BG-02-5150-04-0100 47 はる
05:000279:0007 A00 BG-02-3420-01-0100 47 す
05:000279:0008 A00 BG-03-1200-02-0800 74 ず
05:000279:0009 A00 BG-08-0064-26-0100 64 ば
05:000279:0010 A00 CH-29-0000-00-1800 11 たつた
05:000279:0011 A00 BG-08-0061-07-0100 61 の
05:000279:0012 A00 BG-01-5250-01-0103 02 かは
05:000279:0013 A00 BG-08-0061-07-0100 61 の
05:000279:0014 A00 BG-02-1523-06-0102 47 ながる
05:000279:0015 A00 BG-08-0061-10-0100 61 を
05:000279:0016 A00 BG-08-0065-05-0100 65 ぞ
05:000279:0017 A00 BG-02-1556-01-0202 47 みる
05:000284:0001 E00 CH-29-0000-00-1800 11 たつた
05:000284:0001 E01 BG-08-0071-01-0100 71 の
05:000284:0001 E02 BG-01-5250-01-0102 02 かは
05:000284:0002 A00 BG-02-1130-12-0500 47 しがらむ
05:000284:0003 A00 BG-02-1515-07-0205 47 かく
05:000284:0004 A00 BG-08-0064-16-0100 64 て
05:000284:0005 A00 CH-29-0000-00-1300 11 かむなび
05:000284:0006 A00 BG-08-0061-07-0100 61 の
05:000284:0007 A00 CH-29-0000-00-1401 11 みむろ
05:000284:0008 A00 BG-08-0061-07-0100 61 の
05:000284:0009 A00 BG-01-5240-05-0100 02 やま
05:000284:0010 A00 BG-08-0061-07-0100 61 の
05:000284:0011 A00 BG-02-5020-01-1201 47 もみづ
05:000284:0012 A00 BG-08-0061-10-0100 61 を
05:000284:0013 A00 BG-08-0065-05-0100 65 ぞ
05:000284:0014 A00 BG-02-1556-01-0202 47 みる
07:000264:0001 E00 CH-29-0000-00-1800 11 たつた
07:000264:0001 E01 BG-01-2030-01-1001 02 ひめ
07:000264:0002 A00 BG-02-1130-08-0100 47 かざす
07:000264:0003 A00 BG-08-0061-07-0100 61 の
07:000264:0004 A00 BG-01-1830-02-0100 02 たま
07:000264:0005 A00 BG-08-0061-07-0100 61 の
07:000264:0006 A00 BG-01-4152-05-0205 02 を
07:000264:0007 A00 BG-08-0061-10-0100 61 を
07:000264:0008 A00 BG-03-1400-03-0100 51 よわし
07:000264:0009 A00 BG-01-1113-01-1400 53 み
07:000264:0010 A00 BG-02-1300-03-0100 47 みだる
07:000264:0011 A00 BG-03-1200-02-0900 74 ぬ
07:000264:0012 A00 BG-09-0010-04-0300 74 けり
07:000264:0013 A00 BG-08-0061-04-0100 61 と
07:000264:0014 A00 BG-02-3090-02-0200 47 みゆ
07:000264:0015 C00 BG-01-5020-03-0400 02 しろ
07:000264:0015 C01 BG-01-5130-13-0100 02 つゆ
07:000356:0001 A00 BG-01-2000-02-0300 14 きみ
07:000356:0002 A00 BG-02-1556-01-0202 47 みる
07:000356:0003 A00 BG-03-3012-03-2600 74 む
07:000356:0004 A00 BG-08-0061-04-0100 61 と
07:000356:0005 A00 BG-01-3000-01-0200 02 こころ
07:000356:0006 A00 BG-08-0065-14-0100 65 や
07:000356:0007 A00 BG-02-3420-01-0100 47 す
07:000356:0008 A00 BG-09-0010-02-0300 74 けむ
07:000356:0009 E00 CH-29-0000-00-1800 11 たつた
07:000356:0009 E01 BG-01-2030-01-1001 02 ひめ
07:000356:0010 A00 BG-02-5020-01-1201 47 もみづ
07:000356:0011 A00 BG-08-0061-07-0100 61 の
07:000356:0012 A00 BG-01-4201-03-0100 02 にしき
07:000356:0013 A00 BG-01-5020-01-0100 02 いろ
07:000356:0014 A00 BG-08-0061-10-0100 61 を
07:000356:0015 A00 BG-02-1240-03-0202 47 つくす
07:000356:0016 A00 BG-09-0010-03-0300 74 り
07:000366:0001 E00 CH-29-0000-00-1800 11 たつた
07:000366:0001 E01 BG-08-0071-01-0100 71 の
07:000366:0001 E02 BG-01-5240-05-0100 02 やま
07:000366:0002 A00 BG-01-5520-34-0301 02 まつ
07:000366:0003 A00 BG-08-0061-07-0100 61 の
07:000366:0004 C00 BG-03-1513-01-1100 55 むら
07:000366:0004 C01 BG-02-1521-06-0200 47 たつ
07:000366:0005 A00 BG-03-1200-02-0200 51 なし
07:000366:0006 A00 BG-09-0010-04-0200 74 き
07:000366:0007 A00 BG-08-0064-26-0100 64 ば
07:000366:0008 A00 BG-01-1700-02-1007 14 いづく
07:000366:0009 A00 BG-08-0065-14-0400 65 か
07:000366:0010 A00 BG-02-1240-01-0100 47 のこる
07:000366:0011 A00 BG-01-5020-07-0100 02 みどり
07:000366:0012 A00 BG-09-0010-02-0700 74 なり
07:000366:0013 A00 BG-03-3012-03-2500 74 まし
07:000372:0001 E00 CH-29-0000-00-1800 11 たつた
07:000372:0001 E01 BG-08-0071-01-0100 71 の
07:000372:0001 E02 BG-01-5240-05-0100 02 やま
07:000372:0002 A00 BG-01-5240-06-0700 02 ふもと
07:000372:0003 A00 BG-08-0061-07-0100 61 の
07:000372:0004 A00 BG-01-2540-04-0800 02 さと
07:000372:0005 A00 BG-08-0065-07-0100 65 は
07:000372:0006 A00 BG-03-1920-06-0100 51 とほし
07:000372:0007 A00 BG-04-1130-01-1900 64 ど
07:000372:0008 A00 BG-01-5151-02-0100 02 あらし
07:000372:0009 A00 BG-08-0061-07-0100 61 の
07:000372:0010 A00 BG-02-3120-09-0500 47 つつ
07:000372:0011 A00 BG-08-0061-05-0100 61 に
07:000372:0012 A00 BG-02-5020-01-1201 47 もみづ
07:000372:0013 A00 BG-08-0061-10-0100 61 を
07:000372:0014 A00 BG-08-0065-05-0100 65 ぞ
07:000372:0015 A00 BG-02-1556-01-0202 47 みる
07:000384:0001 E00 CH-29-0000-00-1800 11 たつた
07:000384:0001 E01 BG-08-0071-01-0100 71 の
07:000384:0001 E02 BG-01-5240-05-0100 02 やま
07:000384:0002 A00 BG-02-1552-01-0100 47 ちる
07:000384:0003 C00 BG-01-5530-10-0300 17 もみじ
07:000384:0003 C01 BG-01-5530-09-0100 02 は
07:000384:0004 A00 BG-08-0061-10-0100 61 を
07:000384:0005 A00 BG-02-1527-01-0102 47 く
07:000384:0006 A00 BG-08-0064-16-0100 64 て
07:000384:0007 A00 BG-02-1556-01-0202 47 みる
07:000384:0008 A00 BG-08-0064-26-0100 64 ば
07:000384:0009 A00 BG-01-1624-04-0100 02 あき
07:000384:0010 A00 BG-08-0065-07-0100 65 は
07:000384:0011 A00 BG-01-5240-06-0700 02 ふもと
07:000384:0012 A00 BG-08-0061-05-0100 61 に
07:000384:0013 A00 BG-02-1527-04-0100 47 かへる
07:000384:0014 A00 BG-09-0010-02-0700 74 なり
07:000384:0015 A00 BG-09-0010-04-0300 74 けり
07:001165:0001 A00 BG-01-5610-10-0301 02 こま
07:001165:0002 A00 BG-03-1980-08-1100 55 なべて
07:001165:0003 A00 BG-04-3100-05-0200 75 いさ
07:001165:0004 A00 BG-02-1556-01-0202 47 みる
07:001165:0005 A00 BG-08-0061-05-0100 61 に
07:001165:0006 A00 BG-02-1527-03-0101 47 ゆく
07:001165:0007 A00 BG-03-3012-03-2600 74 む
07:001165:0008 E00 CH-29-0000-00-1800 11 たつた
07:001165:0008 E01 BG-08-0071-01-0100 71 の
07:001165:0008 E02 BG-01-5250-01-0102 02 かは
07:001165:0009 C00 BG-01-5020-03-0400 02 しろ
07:001165:0009 C01 BG-01-5155-01-0100 02 なみ
07:001165:0010 A00 BG-02-1560-07-0200 47 よす
07:001165:0011 A00 BG-01-5260-09-0100 02 きし
07:001165:0012 A00 BG-08-0061-07-0100 61 の
07:001165:0013 A00 BG-01-1780-07-1300 02 あたり
07:001165:0014 A00 BG-08-0061-10-0100 61 を
08:000085:0001 A00 BG-02-1527-03-0101 47 ゆく
08:000085:0002 A00 BG-03-3012-03-2600 74 む
08:000085:0003 A00 BG-01-2000-06-0800 02 ひと
08:000085:0004 A00 BG-02-1527-01-0102 47 く
08:000085:0005 A00 BG-03-3012-03-2600 74 む
08:000085:0006 A00 BG-01-2000-06-0800 02 ひと
08:000085:0007 A00 BG-02-3040-06-0200 47 しのぶ
08:000085:0008 C00 BG-01-1624-02-0100 16 はる
08:000085:0008 C01 BG-01-5152-09-0100 02 かすみ
08:000085:0009 A00 CH-29-0000-00-1800 11 たつた
08:000085:0010 A00 BG-08-0061-07-0100 61 の
08:000085:0011 A00 BG-01-5240-05-0100 02 やま
08:000085:0012 A00 BG-08-0061-07-0100 61 の
08:000085:0013 C00 BG-03-1650-06-0200 28 はつ
08:000085:0013 C01 BG-01-5520-20-1101 02 さくら
08:000085:0013 C02 BG-01-5530-12-0100 02 はな
08:000087:0001 A00 CH-27-0000-00-0102 11 かづらき
08:000087:0002 A00 BG-08-0065-14-0100 65 や
08:000087:0003 A00 CH-32-0000-00-0200 11 たかま
08:000087:0004 A00 BG-08-0061-07-0100 61 の
08:000087:0005 A00 BG-01-5520-20-1101 02 さくら
08:000087:0006 A00 BG-02-5810-10-0200 47 さく
08:000087:0007 A00 BG-03-1200-02-0900 74 ぬ
08:000087:0008 A00 BG-09-0010-04-0300 74 けり
08:000087:0009 A00 CH-29-0000-00-1800 11 たつた
08:000087:0010 A00 BG-08-0061-07-0100 61 の
08:000087:0011 A00 BG-01-1771-01-0100 02 おく
08:000087:0012 A00 BG-08-0061-05-0100 61 に
08:000087:0013 A00 BG-02-1515-07-0101 47 かかる
08:000087:0014 C00 BG-01-5020-03-0400 02 しろ
08:000087:0014 C01 BG-01-5152-01-0100 02 くも
08:000090:0001 C00 BG-01-5020-03-0400 02 しろ
08:000090:0001 C01 BG-01-5152-01-0100 02 くも
08:000090:0002 A00 BG-08-0061-07-0100 61 の
08:000090:0003 A00 CH-29-0000-00-1800 11 たつた
08:000090:0004 A00 BG-08-0061-07-0100 61 の
08:000090:0005 A00 BG-01-5240-05-0100 02 やま
08:000090:0006 A00 BG-08-0061-07-0100 61 の
08:000090:0007 C00 BG-01-1950-15-0501 02 やへ
08:000090:0007 C01 BG-01-5520-20-1101 02 さくら
08:000090:0008 A00 BG-01-1000-01-1201 14 いづれ
08:000090:0009 A00 BG-08-0061-10-0100 61 を
08:000090:0010 A00 BG-01-5530-12-0100 02 はな
08:000090:0011 A00 BG-08-0061-04-0100 61 と
08:000090:0012 A00 BG-03-1320-01-0700 55 わきて
08:000090:0013 A00 BG-02-1570-01-0100 47 をる
08:000090:0014 A00 BG-09-0010-02-0300 74 けむ
08:000091:0001 C00 BG-01-5020-03-0400 02 しろ
08:000091:0001 C01 BG-01-5152-01-0100 02 くも
08:000091:0002 A00 BG-08-0061-07-0100 61 の
08:000091:0003 A00 BG-01-1624-02-0100 02 はる
08:000091:0004 A00 BG-08-0065-07-0100 65 は
08:000091:0005 A00 BG-02-1554-05-0201 47 かさぬ
08:000091:0006 A00 BG-08-0064-16-0100 64 て
08:000091:0007 E00 CH-29-0000-00-1800 11 たつた
08:000091:0007 E01 BG-08-0071-01-0100 71 の
08:000091:0007 E02 BG-01-5240-05-0100 02 やま
08:000091:0008 A00 CH-26-0000-00-2900 11 をぐら
08:000091:0009 A00 BG-08-0061-07-0100 61 の
08:000091:0010 A00 BG-01-5240-05-0900 02 みね
08:000091:0011 A00 BG-08-0061-05-0100 61 に
08:000091:0012 A00 BG-01-5530-12-0100 02 はな
08:000091:0013 A00 BG-02-5040-01-0100 47 にほふ
08:000091:0014 A00 BG-09-0010-02-0400 74 らし
08:000115:0001 A00 BG-02-1552-01-0100 47 ちる
08:000115:0002 A00 BG-02-1552-01-0100 47 ちる
08:000115:0003 A00 BG-03-1200-02-0800 74 ず
08:000115:0004 A00 BG-03-3000-03-0203 51 おぼつかなし
08:000115:0005 A00 BG-08-0065-07-0100 65 は
08:000115:0006 C00 BG-01-1624-02-0100 16 はる
08:000115:0006 C01 BG-01-5152-09-0100 02 かすみ
08:000115:0007 A00 CH-29-0000-00-1800 11 たつた
08:000115:0008 A00 BG-08-0061-07-0100 61 の
08:000115:0009 A00 BG-01-5240-05-0100 02 やま
08:000115:0010 A00 BG-08-0061-07-0100 61 の
08:000115:0011 A00 BG-01-5520-20-1101 02 さくら
08:000115:0012 A00 BG-09-0010-02-0700 74 なり
08:000115:0013 A00 BG-09-0010-04-0300 74 けり
08:000302:0001 C00 BG-01-1635-02-1700 02 あした
08:000302:0001 C01 BG-01-5152-08-0100 02 きり
08:000302:0002 A00 BG-08-0065-14-0100 65 や
08:000302:0003 A00 CH-29-0000-00-1800 11 たつた
08:000302:0004 A00 BG-08-0061-07-0100 61 の
08:000302:0005 A00 BG-01-5240-05-0100 02 やま
08:000302:0006 A00 BG-08-0061-07-0100 61 の
08:000302:0007 A00 BG-01-2540-04-0800 02 さと
08:000302:0008 A00 BG-09-0010-02-0700 74 なり
08:000302:0009 A00 BG-08-0064-17-0100 64 で
08:000302:0010 A00 BG-01-1624-04-0100 02 あき
08:000302:0011 A00 BG-02-1527-01-0102 47 く
08:000302:0012 A00 BG-03-1200-02-0900 74 ぬ
08:000302:0013 A00 BG-09-0010-04-0300 74 けり
08:000302:0014 A00 BG-08-0061-04-0100 61 と
08:000302:0015 A00 BG-01-2000-06-0100 14 たれ
08:000302:0016 A00 BG-08-0065-14-0400 65 か
08:000302:0017 A00 BG-02-3060-07-0100 47 しる
08:000302:0018 A00 BG-03-3012-03-2500 74 まし
08:000412:0001 E00 CH-29-0000-00-1800 11 たつた
08:000412:0001 E01 BG-08-0071-01-0100 71 の
08:000412:0001 E02 BG-01-5240-05-0100 02 やま
08:000412:0002 A00 BG-01-1635-05-1300 02 よは
08:000412:0003 A00 BG-08-0061-05-0100 61 に
08:000412:0004 A00 BG-01-5151-02-0100 02 あらし
08:000412:0005 A00 BG-08-0061-07-0100 61 の
08:000412:0006 A00 BG-01-5520-34-0301 02 まつ
08:000412:0007 A00 BG-02-3394-07-0100 47 ふく
08:000412:0008 A00 BG-08-0064-26-0100 64 ば
08:000412:0009 A00 BG-01-5152-01-0100 02 くも
08:000412:0010 A00 BG-08-0061-05-0100 61 に
08:000412:0011 A00 BG-08-0065-07-0100 65 は
08:000412:0012 A00 BG-03-3040-03-0100 51 うとし
08:000412:0013 A00 BG-01-5240-05-0901 02 みね
08:000412:0014 A00 BG-08-0061-07-0100 61 の
08:000412:0015 A00 BG-01-5010-07-0700 02 つきかげ
08:000451:0001 E00 CH-29-0000-00-1800 11 たつた
08:000451:0001 E01 BG-08-0071-01-0100 71 の
08:000451:0001 E02 BG-01-5240-05-0100 02 やま
08:000451:0002 A00 BG-01-5530-08-0202 02 こずゑ
08:000451:0003 A00 BG-03-1950-13-0702 33 まばらなり
08:000451:0004 A00 BG-02-1220-01-0300 47 なる
08:000451:0005 A00 BG-03-1140-02-0101 02 まま
08:000451:0006 A00 BG-08-0061-05-0100 61 に
08:000451:0007 A00 BG-03-1920-05-0102 51 ふかし
08:000451:0008 A00 BG-08-0065-08-0100 65 も
08:000451:0009 A00 BG-01-5610-09-0401 02 しか
